ParkName,State,partySize,RateType,BookingType,Equipment,
Caribou Munroes,NS,2,Full,CampsitePermit,LT20ft,
Blomidon,NS,2,Full,CampsitePermit,ST,
The Islands,NS,4,Full,CampsitePermit,LT20ft,
Porters Lake,NS,2,Full,CampsitePermit,LT20ft,
The Islands,NS,2,Full,CampsitePermit,LT30ft,
Boylston,NS,2,Full,CampsitePermit,LT30ft,
Blomidon,NS,5,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT40ft,
Mira River,QC,3,Full,CampsitePermit,ST,
Blomidon,ON,2,Full,CampsitePermit,ST,
Rissers Beach,NS,3,Full,CampsitePermit,LT20ft,
Caribou Munroes,QC,3,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Mira River,ON,4,Full,CampsitePermit,LT20ft,
Dollar Lake,NS,2,Full,CampsitePermit,LT20ft,
Mira River,NS,4,Full,CampsitePermit,LT30ft,
Battery,QC,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Senior,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,3,Full,CampsitePermit,LT40ft,
Blomidon,AB,2,Full,CampsitePermit,LT30ft,
Porters Lake,QC,2,Full,CampsitePermit,ST,
Boylston,NS,2,Senior,CampsitePermit,LT30ft,
Graves Island,NB,3,Full,CampsitePermit,LT20ft,
Mira River,NS,2,Full,CampsitePermit,ST,
Five Islands,NS,4,Full,CampsitePermit,ST,
Smileys,NS,4,Veteran,CampsitePermit,LT30ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Thomas Raddall,QC,2,Senior,CampsitePermit,ST,
Mira River,ON,4,Full,CampsitePermit,LT20ft,
Porters Lake,NS,2,Full,CampsitePermit,Tents,
Porters Lake,NS,6,Full,CampsitePermit,Tents,
Rissers Beach,NS,4,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,5,Full,CampsitePermit,ST,
Smileys,NS,4,Full,CampsitePermit,ST,
Salsman,NS,2,Full,CampsitePermit,ST,
Thomas Raddall,NS,4,Full,CampsitePermit,LT20ft,
Amherst Shore,NB,1,Full,CampsitePermit,ST,
Blomidon,QC,2,Full,CampsitePermit,ST,
Amherst Shore,NS,3,Full,CampsitePermit,ST,
Cape Chignecto,NS,3,Full,BackcountryPermit,ST,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Battery,NS,2,Senior,CampsitePermit,ST,
Laurie,NS,2,Full,CampsitePermit,ST,
Amherst Shore,NB,2,Full,CampsitePermit,ST,
Porters Lake,NS,5,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,LT20ft,
Five Islands,QC,2,Full,CampsitePermit,LT30ft,
Mira River,NS,3,Senior,CampsitePermit,LT30ft,
Five Islands,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Senior,CampsitePermit,LT40ft,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Graves Island,QC,5,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Senior,CampsitePermit,LT30ft,
Five Islands,NS,4,Full,CampsitePermit,ST,
Whycocomagh,ON,1,Full,CampsitePermit,ST,
Cape Chignecto,MB,1,Full,BackcountryPermit,ST,
Rissers Beach,ON,3,Full,CampsitePermit,ST,
Amherst Shore,NB,1,Full,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,LT40ft,
Laurie,QC,1,Full,CampsitePermit,ST,
Rissers Beach,NS,6,Full,CampsitePermit,LT30ft,
Ellenwood Lake,NS,2,Full,CampsitePermit,ST,
Boylston,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,2,Full,CampsitePermit,ST,
Mira River,QC,1,Full,CampsitePermit,ST,
Porters Lake,AB,1,Full,CampsitePermit,ST,
Caribou Munroes,NS,5,Full,CampsitePermit,ST,
Porters Lake,NS,6,Full,CampsitePermit,Tents,
Mira River,NS,4,Full,CampsitePermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT40ft,
Laurie,NS,2,Full,CampsitePermit,ST,
The Islands,NS,2,Full,CampsitePermit,LT20ft,
Porters Lake,NS,2,Full,CampsitePermit,Tents,
Laurie,NS,4,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,LT20ft,
Smileys,NS,2,Full,CampsitePermit,LT20ft,
Porters Lake,NS,3,Full,CampsitePermit,Tents,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,ST,
Five Islands,NB,2,Senior,CampsitePermit,ST,
Rissers Beach,QC,6,Senior,CampsitePermit,ST,
Rissers Beach,NS,5,Full,CampsitePermit,ST,
Graves Island,NS,4,Full,CampsitePermit,LT20ft,
Amherst Shore,QC,2,Senior,CampsitePermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,Tents,
Battery,NS,4,Full,CampsitePermit,LT20ft,
Boylston,ON,2,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,LT30ft,
Porters Lake,NS,5,Full,CampsitePermit,ST,
Graves Island,QC,2,Full,CampsitePermit,LT20ft,
Blomidon,NS,2,Full,CampsitePermit,ST,
Whycocomagh,NS,4,Full,CampsitePermit,ST,
Battery,QC,2,Senior,CampsitePermit,ST,
Laurie,NS,2,Full,CampsitePermit,LT20ft,
Caribou Munroes,ON,2,Senior,CampsitePermit,LT20ft,
Dollar Lake,NS,4,Senior,CampsitePermit,LT40ft,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Whycocomagh,ON,5,Full,CampsitePermit,Tents,
Dollar Lake,NS,5,Full,CampsitePermit,Tents,
Caribou Munroes,BC,2,Full,CampsitePermit,ST,
Smileys,NS,2,Full,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,ST,
Rissers Beach,NS,5,Full,CampsitePermit,Tents,
Rissers Beach,NS,4,Full,CampsitePermit,ST,
Smileys,NB,2,Full,CampsitePermit,LT20ft,
Graves Island,ON,1,Full,CampsitePermit,ST,
Laurie,ON,5,Full,CampsitePermit,LT20ft,
Mira River,NS,2,Full,CampsitePermit,LT30ft,
Smileys,NS,2,Full,CampsitePermit,ST,
Caribou Munroes,QC,1,Full,CampsitePermit,ST,
Battery,NS,2,Senior,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,2,Senior,CampsitePermit,LT30ft,
Caribou Munroes,NS,2,Senior,CampsitePermit,ST,
Blomidon,NS,2,Veteran,CampsitePermit,LT20ft,
Whycocomagh,ON,2,Full,CampsitePermit,ST,
Graves Island,NS,1,Full,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,LT20ft,
Porters Lake,NS,2,Full,CampsitePermit,LT20ft,
Graves Island,NS,5,Full,CampsitePermit,LT40ft,
Five Islands,NS,2,Senior,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT40ft,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Smileys,NS,2,Full,CampsitePermit,ST,
Cape Chignecto,ON,2,Full,BackcountryPermit,ST,
Mira River,ON,2,Senior,CampsitePermit,LT20ft,
Thomas Raddall,NS,2,Full,CampsitePermit,LT30ft,
Mira River,QC,2,Senior,CampsitePermit,ST,
Caribou Munroes,QC,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,4,Full,CampsitePermit,ST,
Mira River,NB,2,Full,CampsitePermit,ST,
Caribou Munroes,QC,2,Senior,CampsitePermit,ST,
Porters Lake,ON,2,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,LT20ft,
Smileys,NS,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Full,CampsitePermit,LT30ft,
Porters Lake,BC,2,Senior,CampsitePermit,LT40ft,
Thomas Raddall,NS,3,Full,CampsitePermit,LT30ft,
Caribou Munroes,ON,2,Full,CampsitePermit,ST,
Rissers Beach,PE,2,Full,CampsitePermit,ST,
Ellenwood Lake,NS,2,Full,CampsitePermit,ST,
Battery,NS,2,Full,CampsitePermit,ST,
Battery,QC,4,Full,CampsitePermit,ST,
Caribou Munroes,AB,1,Full,CampsitePermit,LT30ft,
Graves Island,NS,1,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
Five Islands,ON,4,Full,CampsitePermit,ST,
Laurie,NS,4,Full,CampsitePermit,LT20ft,
Graves Island,NS,2,Senior,CampsitePermit,LT20ft,
Mira River,NS,2,Full,CampsitePermit,LT20ft,
Graves Island,ON,6,Full,CampsitePermit,LT20ft,
Mira River,NS,3,Full,CampsitePermit,ST,
Ellenwood Lake,NS,6,Full,CampsitePermit,Tents,
Thomas Raddall,NS,4,Full,CampsitePermit,Tents,
Rissers Beach,NS,2,Senior,CampsitePermit,ST,
Amherst Shore,NS,3,Full,CampsitePermit,ST,
Caribou Munroes,NB,2,Full,CampsitePermit,ST,
Caribou Munroes,ON,3,Senior,CampsitePermit,ST,
Mira River,NS,6,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Senior,CampsitePermit,LT30ft,
Laurie,NS,6,Full,CampsitePermit,Tents,
Caribou Munroes,NS,3,Full,CampsitePermit,Tents,
Laurie,ON,2,Senior,CampsitePermit,LT20ft,
Battery,NS,4,Full,CampsitePermit,LT20ft,
Graves Island,NS,4,Full,CampsitePermit,ST,
Porters Lake,NB,4,Full,CampsitePermit,ST,
Ellenwood Lake,ON,2,Full,CampsitePermit,ST,
Laurie,NS,3,Full,CampsitePermit,ST,
Cape Chignecto,NS,4,Full,BackcountryPermit,Cabin,
Thomas Raddall,NS,2,Full,CampsitePermit,LT30ft,
Laurie,NS,4,Full,CampsitePermit,ST,
Porters Lake,NS,3,Full,CampsitePermit,ST,
Battery,QC,6,Full,CampsitePermit,Tents,
Salsman,NS,4,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,ST,
Mira River,NS,4,Full,CampsitePermit,LT40ft,
Rissers Beach,QC,3,Full,CampsitePermit,ST,
The Islands,NS,4,Full,CampsitePermit,LT20ft,
Smileys,NS,3,Full,CampsitePermit,Tents,
Thomas Raddall,NS,4,Full,CampsitePermit,ST,
Caribou Munroes,QC,2,Senior,CampsitePermit,LT40ft,
The Islands,NS,5,Full,CampsitePermit,ST,
Cape Chignecto,ON,2,Full,BackcountryPermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,LT40ft,
Caribou Munroes,ON,3,Full,CampsitePermit,ST,
Blomidon,ON,7,Full,CampsitePermit,LT30ft,
Five Islands,NS,3,Full,CampsitePermit,ST,
Battery,ON,2,Senior,CampsitePermit,LT40ft,
Laurie,NS,4,Full,CampsitePermit,Tents,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Mira River,NS,4,FULL,CampsitePermit,LT20ft,
Ellenwood Lake,NS,2,Full,CampsitePermit,LT20ft,
Graves Island,QC,2,Senior,CampsitePermit,LT30ft,
Battery,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Senior,CampsitePermit,LT20ft,
Mira River,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,5,Full,CampsitePermit,ST,
Thomas Raddall,NS,5,Full,CampsitePermit,Tents,
Graves Island,ON,2,Full,CampsitePermit,LT30ft,
Battery,QC,4,Full,CampsitePermit,ST,
Rissers Beach,NS,6,Full,CampsitePermit,LT20ft,
Five Islands,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,LT30ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Blomidon,NS,2,Full,CampsitePermit,ST,
Porters Lake,AB,2,Full,CampsitePermit,LT30ft,
Mira River,NS,5,Full,CampsitePermit,LT40ft,
Ellenwood Lake,NS,4,Full,CampsitePermit,ST,
Mira River,NS,5,Full,CampsitePermit,ST,
Porters Lake,NS,6,Full,CampsitePermit,LT20ft,
Ellenwood Lake,NS,2,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,3,Full,CampsitePermit,Tents,
Mira River,NS,2,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Mira River,QC,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,5,Full,CampsitePermit,LT20ft,
Salsman,ON,2,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,LT20ft,
Five Islands,QC,6,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,LT40ft,
Mira River,NS,2,Senior,CampsitePermit,LT20ft,
Rissers Beach,NB,2,Full,CampsitePermit,ST,
Caribou Munroes,PE,2,Senior,CampsitePermit,LT20ft,
Whycocomagh,NS,2,Full,CampsitePermit,Tents,
Blomidon,QC,6,Full,CampsitePermit,LT20ft,
Laurie,ON,1,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,LT40ft,
Dollar Lake,NS,4,Full,CampsitePermit,LT20ft,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT20ft,
Five Islands,NS,1,Full,CampsitePermit,ST,
Five Islands,NS,1,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,LT20ft,
Amherst Shore,QC,2,Full,CampsitePermit,LT20ft,
Smileys,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
Mira River,NS,5,Full,CampsitePermit,LT30ft,
Blomidon,NS,2,Full,CampsitePermit,LT30ft,
Amherst Shore,QC,2,Full,CampsitePermit,ST,
Amherst Shore,ON,2,Full,CampsitePermit,LT20ft,
Mira River,NS,2,Full,CampsitePermit,LT40ft,
Graves Island,QC,1,Full,CampsitePermit,ST,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Five Islands,NB,1,Full,CampsitePermit,ST,
Porters Lake,NS,1,Full,CampsitePermit,ST,
Laurie,NS,4,Full,CampsitePermit,ST,
Blomidon,NS,3,Full,CampsitePermit,ST,
Caribou Munroes,NS,4,Full,CampsitePermit,LT20ft,
Mira River,NS,2,Full,CampsitePermit,LT40ft,
Five Islands,NS,2,Full,CampsitePermit,ST,
Smileys,NS,6,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Thomas Raddall,QC,1,Full,CampsitePermit,ST,
Laurie,NS,6,Full,CampsitePermit,ST,
Mira River,ON,1,Full,CampsitePermit,ST,
Whycocomagh,NB,2,Full,CampsitePermit,LT20ft,
Laurie,ON,2,Full,CampsitePermit,ST,
Five Islands,NS,2,Senior,CampsitePermit,LT30ft,
Rissers Beach,BC,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Full,CampsitePermit,LT30ft,
Laurie,NS,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT20ft,
Mira River,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Senior,CampsitePermit,ST,
Caribou Munroes,QC,2,Full,CampsitePermit,LT30ft,
Battery,NS,2,Full,CampsitePermit,ST,
Salsman,NS,2,Full,CampsitePermit,LT20ft,
Blomidon,NS,4,Full,CampsitePermit,Tents,
Battery,NS,2,Full,CampsitePermit,ST,
Ellenwood Lake,ON,1,Senior,CampsitePermit,ST,
Dollar Lake,NS,6,Full,CampsitePermit,LT20ft,
Salsman,NS,6,Full,CampsitePermit,Tents,
Graves Island,NS,2,Senior,CampsitePermit,LT30ft,
Graves Island,NS,2,Full,CampsitePermit,LT30ft,
Thomas Raddall,NS,2,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,6,Full,CampsitePermit,LT30ft,
Mira River,BC,2,Senior,CampsitePermit,LT20ft,
Thomas Raddall,ON,2,Full,CampsitePermit,ST,
Five Islands,NS,2,Full,CampsitePermit,ST,
Ellenwood Lake,NS,2,Senior,CampsitePermit,LT30ft,
Salsman,NS,2,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Full,CampsitePermit,LT20ft,
Graves Island,NS,5,Senior,CampsitePermit,Tents,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
Ellenwood Lake,QC,2,Full,CampsitePermit,LT30ft,
Porters Lake,NS,2,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,4,Full,CampsitePermit,LT20ft,
Whycocomagh,ON,5,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,4,Full,CampsitePermit,LT20ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,Tents,
Five Islands,NL,2,Full,CampsitePermit,LT20ft,
Porters Lake,QC,4,Full,CampsitePermit,LT20ft,
Thomas Raddall,NS,6,Full,CampsitePermit,LT30ft,
Thomas Raddall,NS,4,Full,CampsitePermit,Tents,
Battery,NS,3,Full,CampsitePermit,ST,
Valleyview,NS,3,Full,CampsitePermit,ST,
Amherst Shore,NS,5,Full,CampsitePermit,ST,
Rissers Beach,BC,1,Senior,CampsitePermit,ST,
Amherst Shore,QC,2,Full,CampsitePermit,LT20ft,
Whycocomagh,NB,6,Full,CampsitePermit,ST,
Laurie,ON,2,Senior,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Senior,CampsitePermit,LT30ft,
Caribou Munroes,NS,3,Full,CampsitePermit,Tents,
Rissers Beach,ON,2,Full,CampsitePermit,LT40ft,
Mira River,NS,2,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Senior,CampsitePermit,LT20ft,
Blomidon,NS,4,Full,CampsitePermit,LT40ft,
Blomidon,NS,4,Full,CampsitePermit,Tents,
Cape Chignecto,NB,3,Full,BackcountryPermit,ST,
Cape Chignecto,NS,2,Full,BackcountryPermit,ST,
Graves Island,AB,2,Full,CampsitePermit,LT20ft,
Caribou Munroes,AB,2,Full,CampsitePermit,ST,
The Islands,ON,2,Full,CampsitePermit,ST,
Blomidon,NS,2,Full,CampsitePermit,ST,
Cape Chignecto,NS,2,Full,BackcountryPermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,Full,CampsitePermit,ST,
Salsman,NS,2,Full,CampsitePermit,ST,
Whycocomagh,ON,2,Senior,CampsitePermit,LT20ft,
Battery,NS,4,Full,CampsitePermit,Tents,
Rissers Beach,NS,4,Full,CampsitePermit,LT40ft,
Ellenwood Lake,NS,5,Full,CampsitePermit,ST,
Amherst Shore,NS,4,Full,CampsitePermit,ST,
Blomidon,NS,2,Full,CampsitePermit,ST,
Graves Island,NS,4,Full,CampsitePermit,ST,
Caribou Munroes,QC,2,Full,CampsitePermit,LT20ft,
Blomidon,NS,4,Full,CampsitePermit,Tents,
Five Islands,BC,2,Full,CampsitePermit,LT20ft,
Amherst Shore,NB,3,Full,CampsitePermit,ST,
Thomas Raddall,NS,3,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Full,CampsitePermit,Tents,
Thomas Raddall,NS,2,Senior,CampsitePermit,LT20ft,
Mira River,NS,3,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,3,Full,CampsitePermit,LT20ft,
Graves Island,NS,2,Full,CampsitePermit,Tents,
Smileys,NS,3,Full,CampsitePermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Porters Lake,QC,2,Veteran,CampsitePermit,ST,
Laurie,NS,2,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,5,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Graves Island,NS,1,Full,CampsitePermit,ST,
Blomidon,QC,2,Senior,CampsitePermit,ST,
Whycocomagh,NS,5,Full,CampsitePermit,LT20ft,
Caribou Munroes,ON,2,Full,CampsitePermit,ST,
Dollar Lake,NS,6,Full,CampsitePermit,Tents,
Blomidon,ON,2,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Full,CampsitePermit,LT20ft,
Cape Chignecto,NS,1,Full,BackcountryPermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,LT30ft,
Laurie,NS,2,Full,CampsitePermit,ST,
Ellenwood Lake,NS,2,Senior,CampsitePermit,LT30ft,
Mira River,SK,2,Full,CampsitePermit,LT20ft,
Graves Island,ON,1,Full,CampsitePermit,ST,
Blomidon,NS,2,Veteran,CampsitePermit,ST,
Smileys,NS,5,Full,CampsitePermit,Tents,
Graves Island,BC,1,Full,CampsitePermit,ST,
Mira River,QC,2,Full,CampsitePermit,LT20ft,
Ellenwood Lake,NS,2,Full,CampsitePermit,LT30ft,
Caribou Munroes,ON,3,Full,CampsitePermit,LT20ft,
Porters Lake,NS,4,Full,CampsitePermit,Tents,
Blomidon,NS,1,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,LT40ft,
Blomidon,NS,2,Full,CampsitePermit,LT30ft,
Five Islands,NS,2,Full,CampsitePermit,ST,
Salsman,NS,6,Full,CampsitePermit,LT30ft,
Salsman,ON,2,Full,CampsitePermit,LT30ft,
Porters Lake,NS,4,Full,CampsitePermit,ST,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Five Islands,ON,3,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Blomidon,NS,5,Full,CampsitePermit,ST,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
The Islands,NS,2,Full,CampsitePermit,LT40ft,
Whycocomagh,NS,3,Full,CampsitePermit,ST,
Rissers Beach,ON,2,Full,CampsitePermit,LT30ft,
Porters Lake,ON,2,Full,CampsitePermit,ST,
Mira River,NS,3,Full,CampsitePermit,LT30ft,
Mira River,NS,4,Full,CampsitePermit,LT40ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Porters Lake,NS,4,Full,CampsitePermit,Tents,
Rissers Beach,NS,3,Full,CampsitePermit,LT20ft,
Mira River,NS,3,Full,CampsitePermit,LT30ft,
Smileys,NS,2,Full,CampsitePermit,Tents,
Laurie,NS,2,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,2,FULL,CampsitePermit,ST,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Valleyview,NS,4,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Graves Island,QC,2,Full,CampsitePermit,LT30ft,
Thomas Raddall,NS,2,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,4,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,2,Full,CampsitePermit,LT20ft,
Graves Island,NS,2,Veteran,CampsitePermit,LT40ft,
Mira River,NS,4,Senior,CampsitePermit,LT20ft,
Caribou Munroes,QC,2,Full,CampsitePermit,ST,
Whycocomagh,QC,4,Full,CampsitePermit,LT30ft,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Rissers Beach,QC,2,Full,CampsitePermit,ST,
Amherst Shore,ON,2,Full,CampsitePermit,ST,
Graves Island,NS,5,Full,CampsitePermit,Tents,
Whycocomagh,NS,5,Full,CampsitePermit,ST,
Cape Chignecto,NB,1,Full,BackcountryPermit,ST,
Mira River,NS,3,Full,CampsitePermit,ST,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Ellenwood Lake,NS,3,Full,CampsitePermit,Tents,
Laurie,NS,3,Full,CampsitePermit,ST,
Amherst Shore,PE,3,Full,CampsitePermit,LT20ft,
Thomas Raddall,NS,4,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,3,Full,CampsitePermit,Tents,
Smileys,NS,5,Full,CampsitePermit,Tents,
Battery,NS,2,Full,CampsitePermit,LT20ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Mira River,QC,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NS,2,Senior,CampsitePermit,LT30ft,
Amherst Shore,NS,2,Full,CampsitePermit,LT30ft,
Whycocomagh,ON,5,Full,CampsitePermit,LT40ft,
Dollar Lake,NS,2,Full,CampsitePermit,ST,
Graves Island,ON,2,Full,CampsitePermit,LT30ft,
Rissers Beach,NS,6,Full,CampsitePermit,Tents,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Blomidon,NS,3,Full,CampsitePermit,ST,
Graves Island,NS,6,Full,CampsitePermit,Tents,
Ellenwood Lake,NS,4,Full,CampsitePermit,ST,
Graves Island,QC,1,Full,CampsitePermit,ST,
Graves Island,NS,1,Full,CampsitePermit,LT20ft,
Porters Lake,QC,2,Full,CampsitePermit,ST,
Caribou Munroes,NS,4,Full,CampsitePermit,ST,
Dollar Lake,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,5,Full,CampsitePermit,ST,
Blomidon,NS,4,Full,CampsitePermit,ST,
Rissers Beach,QC,2,Full,CampsitePermit,LT20ft,
Porters Lake,NS,4,Full,CampsitePermit,ST,
Porters Lake,NS,4,Full,CampsitePermit,LT40ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Rissers Beach,NS,4,Full,CampsitePermit,LT20ft,
Caribou Munroes,NS,2,Senior,CampsitePermit,ST,
Caribou Munroes,SK,2,Full,CampsitePermit,LT20ft,
Dollar Lake,NS,4,Full,CampsitePermit,Tents,
Rissers Beach,NS,4,Full,CampsitePermit,LT30ft,
Boylston,ON,2,Full,CampsitePermit,LT20ft,
Rissers Beach,NB,4,Full,CampsitePermit,LT20ft,
Ellenwood Lake,QC,5,Full,CampsitePermit,ST,
Mira River,NL,2,Full,CampsitePermit,ST,
Graves Island,NS,2,Full,CampsitePermit,LT40ft,
Blomidon,YT,2,Full,CampsitePermit,ST,
Ellenwood Lake,NS,3,Full,CampsitePermit,Tents,
Graves Island,ON,6,Full,CampsitePermit,ST,
The Islands,ON,2,Senior,CampsitePermit,LT30ft,
Salsman,NB,2,Full,CampsitePermit,ST,
Ellenwood Lake,NS,3,Full,CampsitePermit,ST,
Caribou Munroes,NS,2,Full,CampsitePermit,ST,
Blomidon,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,2,Full,CampsitePermit,LT30ft,
Mira River,NS,6,Full,CampsitePermit,ST,
Cape Chignecto,NS,4,Full,BackcountryPermit,ST,
Smileys,NB,4,Full,CampsitePermit,LT30ft,
Blomidon,NS,5,Full,CampsitePermit,LT30ft,
Porters Lake,NS,2,Full,CampsitePermit,ST,
Mira River,NS,2,Full,CampsitePermit,LT30ft,
Amherst Shore,ON,2,Full,CampsitePermit,LT30ft,
Dollar Lake,NS,4,Full,CampsitePermit,ST,
Ellenwood Lake,QC,2,Full,CampsitePermit,ST,
Whycocomagh,NS,2,Veteran,CampsitePermit,LT30ft,
Porters Lake,QC,2,Full,CampsitePermit,LT30ft,
Amherst Shore,NB,4,Full,CampsitePermit,ST,
Caribou Munroes,QC,4,Full,CampsitePermit,ST,
Smileys,NS,2,Full,CampsitePermit,LT20ft,
Blomidon,NS,3,Full,CampsitePermit,ST,
Rissers Beach,NS,3,Full,CampsitePermit,LT40ft,
Five Islands,ON,2,Full,CampsitePermit,ST,
Graves Island,NB,2,Senior,CampsitePermit,LT30ft,
Thomas Raddall,NS,2,Full,CampsitePermit,ST,
Battery,NS,3,Full,CampsitePermit,Tents,
