ParkName,State,partySize,RateType,BookingType,Equipment,
Laurie,NS,3,Full,CampsitePermit,Less than 30ft,
Graves Island,NS,2,Senior,CampsitePermit,Less than 40ft,
The Islands,NS,4,Full,CampsitePermit,Less than 30ft,
Thomas Raddall,NS,3,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,3,Full,CampsitePermit,Single Tent,
The Islands,NS,4,Full,CampsitePermit,Less than 30ft,
Smileys,NS,2,Full,CampsitePermit,Less than 20ft,
Whycocomagh,QC,2,Full,CampsitePermit,Less than 40ft,
Rissers Beach,NS,3,Full,CampsitePermit,Less than 30ft,
Laurie,NS,2,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,2,Full,CampsitePermit,Single Tent,
Five Islands,NS,5,Full,CampsitePermit,Tents,
Dollar Lake,NS,1,Full,CampsitePermit,Single Tent,
Porters Lake,ON,2,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,4,Full,CampsitePermit,Tents,
Cape Chignecto,PE,2,Full,BackcountryPermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Less than 30ft,
Mira River,NS,4,Full,CampsitePermit,Less than 30ft,
Graves Island,NS,1,Full,CampsitePermit,Single Tent,
Cape Chignecto,ON,4,Full,BackcountryPermit,Single Tent,
Blomidon,ON,2,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,2,Full,CampsitePermit,Less than 20ft,
Valleyview,NS,2,Full,CampsitePermit,Less than 40ft,
Caribou Munroes,NS,4,Full,CampsitePermit,Tents,
Five Islands,NS,4,Senior,CampsitePermit,Less than 20ft,
Porters Lake,NS,6,Full,CampsitePermit,Tents,
Caribou Munroes,NS,4,Full,CampsitePermit,Less than 30ft,
Thomas Raddall,NS,4,Full,CampsitePermit,Less than 20ft,
Mira River,QC,2,Full,CampsitePermit,Less than 20ft,
Caribou Munroes,QC,2,Senior,CampsitePermit,Single Tent,
Rissers Beach,NB,3,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Tents,
Thomas Raddall,NS,2,Full,CampsitePermit,Single Tent,
Mira River,ON,4,Full,CampsitePermit,Less than 40ft,
Laurie,ON,4,Full,CampsitePermit,Less than 20ft,
Whycocomagh,QC,2,Full,CampsitePermit,Single Tent,
Laurie,NS,2,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,2,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,1,Full,CampsitePermit,Single Tent,
Whycocomagh,QC,2,Full,CampsitePermit,Single Tent,
Whycocomagh,ON,1,Full,CampsitePermit,Single Tent,
Five Islands,QC,2,Full,CampsitePermit,Single Tent,
Laurie,NS,2,Full,CampsitePermit,Less than 40ft,
Rissers Beach,NS,2,Senior,CampsitePermit,Less than 20ft,
Dollar Lake,NS,2,Full,CampsitePermit,Less than 20ft,
Mira River,NS,2,Full,CampsitePermit,Less than 20ft,
Mira River,NS,2,Full,CampsitePermit,Less than 30ft,
Amherst Shore,NB,2,Full,CampsitePermit,Less than 30ft,
Blomidon,NS,5,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,2,Full,CampsitePermit,Single Tent,
Smileys,NS,2,Full,CampsitePermit,Less than 30ft,
Mira River,NS,5,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,2,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,3,Full,CampsitePermit,Single Tent,
Smileys,NS,2,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,2,Full,CampsitePermit,Less than 30ft,
Rissers Beach,QC,2,Full,CampsitePermit,Single Tent,
Smileys,NS,4,Full,CampsitePermit,Less than 20ft,
Battery,NS,4,Full,CampsitePermit,Single Tent,
Mira River,NS,5,Full,CampsitePermit,Less than 40ft,
Caribou Munroes,NS,4,Full,CampsitePermit,Less than 20ft,
Five Islands,QC,2,Full,CampsitePermit,Single Tent,
Porters Lake,NS,2,Full,CampsitePermit,Single Tent,
Amherst Shore,NU,2,Full,CampsitePermit,Single Tent,
Amherst Shore,ON,4,Full,CampsitePermit,Tents,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Battery,ON,2,Senior,CampsitePermit,Single Tent,
Amherst Shore,NS,2,Senior,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Less than 20ft,
Smileys,NS,4,Full,CampsitePermit,Less than 40ft,
Caribou Munroes,NS,4,Full,CampsitePermit,Tents,
Smileys,NS,2,Senior,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,7,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,4,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,2,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,2,Full,CampsitePermit,Single Tent,
Whycocomagh,NS,3,Veteran,CampsitePermit,Less than 40ft,
Boylston,PE,2,Full,CampsitePermit,Single Tent,
Mira River,NS,4,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,3,Full,CampsitePermit,Less than 40ft,
Whycocomagh,NS,2,Full,CampsitePermit,Less than 40ft,
Caribou Munroes,NS,2,Full,CampsitePermit,Less than 30ft,
Whycocomagh,NB,4,Full,CampsitePermit,Tents,
Laurie,NS,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,6,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,2,Senior,CampsitePermit,Single Tent,
Caribou Munroes,NS,4,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,3,Full,CampsitePermit,Less than 40ft,
Rissers Beach,NS,2,Senior,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,6,Senior,CampsitePermit,Less than 30ft,
Ellenwood Lake,NS,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,6,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,1,Full,CampsitePermit,Single Tent,
Mira River,NS,2,Senior,CampsitePermit,Less than 20ft,
Mira River,ON,4,Full,CampsitePermit,Single Tent,
Laurie,NS,4,Full,CampsitePermit,Single Tent,
Whycocomagh,BC,1,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,2,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,5,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Battery,QC,3,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Single Tent,
Mira River,NS,2,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Mira River,NS,6,Full,CampsitePermit,Less than 30ft,
Laurie,NS,2,Senior,CampsitePermit,Less than 30ft,
Amherst Shore,NS,4,Full,CampsitePermit,Less than 20ft,
Whycocomagh,NS,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,2,Full,CampsitePermit,Single Tent,
Battery,QC,2,Full,CampsitePermit,Single Tent,
Porters Lake,NS,5,Full,CampsitePermit,Less than 20ft,
Battery,NS,1,Full,CampsitePermit,Single Tent,
Battery,NS,2,Full,CampsitePermit,Tents,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 30ft,
Dollar Lake,NS,1,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Less than 30ft,
Five Islands,QC,1,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,4,Full,CampsitePermit,Less than 20ft,
Mira River,NS,2,Full,CampsitePermit,Single Tent,
Cape Chignecto,NB,3,Full,BackcountryPermit,Cabin,
Caribou Munroes,NS,5,Full,CampsitePermit,Less than 30ft,
Battery,QC,2,Full,CampsitePermit,Single Tent,
Smileys,NS,2,Full,CampsitePermit,Single Tent,
Smileys,ON,3,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,1,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,6,Full,CampsitePermit,Tents,
Dollar Lake,NS,3,Full,CampsitePermit,Single Tent,
Laurie,NS,4,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,2,Full,CampsitePermit,Less than 20ft,
Thomas Raddall,NS,4,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Single Tent,
Battery,QC,4,Full,CampsitePermit,Less than 30ft,
Mira River,ON,5,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,3,Full,CampsitePermit,Less than 20ft,
Salsman,NS,4,Full,CampsitePermit,Tents,
Graves Island,NS,2,Full,CampsitePermit,Less than 30ft,
Smileys,NS,4,Full,CampsitePermit,Single Tent,
Porters Lake,NS,2,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,2,Full,CampsitePermit,Less than 30ft,
Graves Island,NS,3,Full,CampsitePermit,Less than 30ft,
Graves Island,ON,1,Full,CampsitePermit,Single Tent,
Whycocomagh,NS,2,Full,CampsitePermit,Single Tent,
The Islands,NS,3,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,6,Full,CampsitePermit,Less than 30ft,
Dollar Lake,NS,1,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Full,CampsitePermit,Less than 20ft,
Amherst Shore,NS,4,Full,CampsitePermit,Less than 20ft,
Five Islands,AB,2,Full,CampsitePermit,Single Tent,
Cape Chignecto,NS,2,Full,BackcountryPermit,Single Tent,
Smileys,NS,2,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,4,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,1,Full,CampsitePermit,Single Tent,
Five Islands,NS,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,3,Full,CampsitePermit,Less than 30ft,
Salsman,NS,4,Full,CampsitePermit,Single Tent,
Whycocomagh,NS,2,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,3,Full,CampsitePermit,Less than 30ft,
Porters Lake,NS,3,Full,CampsitePermit,Single Tent,
Mira River,NS,3,Full,CampsitePermit,Tents,
Laurie,QC,4,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,1,Full,CampsitePermit,Less than 30ft,
Dollar Lake,NS,2,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,2,Full,CampsitePermit,Less than 30ft,
Blomidon,NS,5,Full,CampsitePermit,Single Tent,
Porters Lake,NS,2,Full,CampsitePermit,Less than 30ft,
Blomidon,NS,4,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,2,Full,CampsitePermit,Single Tent,
Salsman,NS,4,Full,CampsitePermit,Less than 30ft,
Amherst Shore,NS,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,5,Full,CampsitePermit,Less than 40ft,
Porters Lake,NB,6,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,6,Full,CampsitePermit,Tents,
Porters Lake,NS,6,Senior,CampsitePermit,Tents,
Rissers Beach,NS,3,Full,CampsitePermit,Less than 40ft,
Mira River,BC,2,Senior,CampsitePermit,Single Tent,
Amherst Shore,QC,2,Full,CampsitePermit,Tents,
Whycocomagh,NS,2,Full,CampsitePermit,Less than 40ft,
Caribou Munroes,NS,2,Full,CampsitePermit,Single Tent,
Smileys,NS,4,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,5,Full,CampsitePermit,Single Tent,
Blomidon,NS,4,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Senior,CampsitePermit,Less than 20ft,
Cape Chignecto,NS,2,Full,BackcountryPermit,Cabin,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 30ft,
Smileys,NS,4,Full,CampsitePermit,Tents,
Laurie,NS,3,Full,CampsitePermit,Single Tent,
Salsman,NS,2,Full,CampsitePermit,Single Tent,
Five Islands,ON,2,Senior,CampsitePermit,Single Tent,
Rissers Beach,NS,5,Full,CampsitePermit,Single Tent,
Blomidon,NS,3,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,5,Full,CampsitePermit,Tents,
Caribou Munroes,ON,2,Full,CampsitePermit,Single Tent,
Mira River,NS,7,Full,CampsitePermit,Tents,
Cape Chignecto,ON,2,Full,BackcountryPermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Single Tent,
Amherst Shore,ON,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Senior,CampsitePermit,Less than 30ft,
Graves Island,NS,5,Full,CampsitePermit,Less than 20ft,
Mira River,NS,5,Full,CampsitePermit,Less than 30ft,
Whycocomagh,NS,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,1,Senior,CampsitePermit,Less than 20ft,
Dollar Lake,NS,4,Full,CampsitePermit,Less than 20ft,
Battery,ON,2,Full,CampsitePermit,Single Tent,
Amherst Shore,QC,1,Full,CampsitePermit,Single Tent,
Rissers Beach,AB,1,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Less than 30ft,
Blomidon,NS,4,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Battery,NS,2,Full,CampsitePermit,Single Tent,
Battery,ON,1,Full,CampsitePermit,Single Tent,
Laurie,NS,4,Full,CampsitePermit,Single Tent,
Five Islands,NS,2,Veteran,CampsitePermit,Single Tent,
Blomidon,NS,3,Full,CampsitePermit,Tents,
Rissers Beach,NS,3,Full,CampsitePermit,Less than 40ft,
Blomidon,NS,2,FULL,CampsitePermit,Less than 20ft,
Porters Lake,NS,1,Senior,CampsitePermit,Less than 20ft,
Thomas Raddall,NS,4,Full,CampsitePermit,Tents,
Valleyview,NB,2,Senior,CampsitePermit,Single Tent,
Smileys,NS,2,Full,CampsitePermit,Single Tent,
Salsman,NS,4,Full,CampsitePermit,Less than 30ft,
Rissers Beach,NS,5,Full,CampsitePermit,Less than 30ft,
Blomidon,NS,4,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,4,Full,CampsitePermit,Less than 40ft,
Dollar Lake,PE,6,Full,CampsitePermit,Tents,
Whycocomagh,AB,2,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,QC,1,Senior,CampsitePermit,Less than 20ft,
Battery,QC,3,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Mira River,ON,5,Full,CampsitePermit,Single Tent,
Graves Island,NB,1,Full,CampsitePermit,Single Tent,
Mira River,QC,3,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,2,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,3,Full,CampsitePermit,Less than 20ft,
Mira River,QC,2,Full,CampsitePermit,Single Tent,
Cape Chignecto,PE,3,Full,BackcountryPermit,Single Tent,
Battery,ON,2,Full,CampsitePermit,Single Tent,
Caribou Munroes,NB,2,Senior,CampsitePermit,Single Tent,
Battery,SK,2,Full,CampsitePermit,Less than 20ft,
Five Islands,NS,2,Full,CampsitePermit,Less than 30ft,
Amherst Shore,ON,2,Senior,CampsitePermit,Single Tent,
Battery,NS,2,Senior,CampsitePermit,Less than 30ft,
Blomidon,NS,6,Full,CampsitePermit,Single Tent,
Caribou Munroes,QC,2,Full,CampsitePermit,Single Tent,
Amherst Shore,ON,3,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,2,Full,CampsitePermit,Single Tent,
Thomas Raddall,ON,2,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,4,Full,CampsitePermit,Tents,
Caribou Munroes,BC,2,Senior,CampsitePermit,Less than 20ft,
Blomidon,NS,3,Full,CampsitePermit,Tents,
Five Islands,NS,2,Full,CampsitePermit,Single Tent,
Laurie,NS,4,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,2,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,4,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,2,Full,CampsitePermit,Less than 20ft,
Caribou Munroes,BC,2,Full,CampsitePermit,Less than 20ft,
The Islands,NS,3,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,2,Senior,CampsitePermit,Less than 20ft,
Smileys,NS,4,Full,CampsitePermit,Less than 30ft,
Smileys,NS,3,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,6,Full,CampsitePermit,Tents,
Graves Island,ON,4,Full,CampsitePermit,Single Tent,
Mira River,QC,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Less than 20ft,
Thomas Raddall,NS,4,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,3,Full,CampsitePermit,Single Tent,
Laurie,NB,2,Full,CampsitePermit,Single Tent,
Porters Lake,ON,2,Full,CampsitePermit,Less than 30ft,
Amherst Shore,NS,2,Full,CampsitePermit,Less than 20ft,
Mira River,BC,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Porters Lake,NS,6,Full,CampsitePermit,Less than 30ft,
Dollar Lake,NS,6,Full,CampsitePermit,Tents,
Rissers Beach,ON,4,Full,CampsitePermit,Tents,
Blomidon,NS,3,Full,CampsitePermit,Single Tent,
Mira River,NS,4,Full,CampsitePermit,Less than 40ft,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,3,Full,CampsitePermit,Tents,
Amherst Shore,AB,1,Full,CampsitePermit,Single Tent,
Porters Lake,ON,4,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,2,Full,CampsitePermit,Tents,
Dollar Lake,NS,5,Full,CampsitePermit,Single Tent,
Battery,NS,1,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,2,Full,CampsitePermit,Less than 30ft,
Porters Lake,NS,3,Full,CampsitePermit,Less than 30ft,
Laurie,ON,5,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Senior,CampsitePermit,Less than 40ft,
Thomas Raddall,QC,2,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,4,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Senior,CampsitePermit,Less than 20ft,
Whycocomagh,BC,1,Senior,CampsitePermit,Single Tent,
Thomas Raddall,NS,2,Full,CampsitePermit,Less than 30ft,
Salsman,NS,6,Full,CampsitePermit,Less than 30ft,
Mira River,NS,2,Full,CampsitePermit,Less than 30ft,
Porters Lake,NS,4,Full,CampsitePermit,Single Tent,
The Islands,NS,2,Full,CampsitePermit,Less than 20ft,
Caribou Munroes,ON,2,Full,CampsitePermit,Tents,
Caribou Munroes,NS,4,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,3,Full,CampsitePermit,Less than 40ft,
Graves Island,ON,1,Senior,CampsitePermit,Less than 30ft,
Porters Lake,NS,4,Full,CampsitePermit,Less than 30ft,
Ellenwood Lake,QC,1,Senior,CampsitePermit,Single Tent,
Smileys,NS,4,Full,CampsitePermit,Single Tent,
Blomidon,QC,2,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,4,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,5,Full,CampsitePermit,Less than 20ft,
Laurie,NS,2,Veteran,CampsitePermit,Less than 40ft,
Dollar Lake,NS,5,Full,CampsitePermit,Less than 30ft,
Caribou Munroes,NS,4,Full,CampsitePermit,Single Tent,
Five Islands,QC,2,Full,CampsitePermit,Single Tent,
Smileys,NS,5,Full,CampsitePermit,Greater than 40ft,
Mira River,QC,1,Full,CampsitePermit,Single Tent,
Blomidon,NS,2,Full,CampsitePermit,Single Tent,
Laurie,NS,4,Full,CampsitePermit,Less than 20ft,
Whycocomagh,ON,2,Senior,CampsitePermit,Less than 20ft,
Rissers Beach,NS,6,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,2,Full,CampsitePermit,Single Tent,
Amherst Shore,ON,2,Senior,CampsitePermit,Single Tent,
Thomas Raddall,NS,4,Full,CampsitePermit,Less than 40ft,
Graves Island,NS,2,Full,CampsitePermit,Less than 20ft,
Mira River,NS,5,Full,CampsitePermit,Tents,
Amherst Shore,NS,1,Full,CampsitePermit,Single Tent,
Mira River,NS,4,Full,CampsitePermit,Single Tent,
Ellenwood Lake,MB,2,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,4,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,2,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,2,Full,CampsitePermit,Less than 20ft,
Porters Lake,NS,2,Full,CampsitePermit,Single Tent,
Cape Chignecto,NS,1,Full,BackcountryPermit,Single Tent,
Graves Island,NS,1,Full,CampsitePermit,Single Tent,
Graves Island,NS,3,Full,CampsitePermit,Tents,
Laurie,NS,3,Full,CampsitePermit,Single Tent,
Ellenwood Lake,QC,2,Full,CampsitePermit,Single Tent,
Battery,QC,2,Senior,CampsitePermit,Single Tent,
Whycocomagh,NS,4,Senior,CampsitePermit,Less than 30ft,
Valleyview,NS,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,3,Senior,CampsitePermit,Less than 40ft,
Graves Island,NS,2,Full,CampsitePermit,Less than 40ft,
Mira River,NS,4,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,4,Senior,CampsitePermit,Less than 20ft,
Whycocomagh,QC,2,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,4,Full,CampsitePermit,Tents,
Battery,NS,4,Full,CampsitePermit,Tents,
Five Islands,NS,2,Full,CampsitePermit,Less than 20ft,
Rissers Beach,NS,7,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,2,Senior,CampsitePermit,Single Tent,
Porters Lake,NS,5,Full,CampsitePermit,Less than 20ft,
Dollar Lake,NS,2,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Caribou Munroes,NS,3,Full,CampsitePermit,Less than 30ft,
Blomidon,PE,6,Full,CampsitePermit,Single Tent,
Mira River,ON,3,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,2,Full,CampsitePermit,Single Tent,
Thomas Raddall,NS,2,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,4,Full,CampsitePermit,Less than 30ft,
Porters Lake,QC,2,Senior,CampsitePermit,Single Tent,
Graves Island,NS,4,Full,CampsitePermit,Less than 20ft,
Ellenwood Lake,NS,4,Full,CampsitePermit,Single Tent,
Caribou Munroes,NS,2,Full,CampsitePermit,Single Tent,
Mira River,NS,3,Full,CampsitePermit,Single Tent,
Smileys,NS,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,1,Full,CampsitePermit,Single Tent,
Amherst Shore,NB,2,Senior,CampsitePermit,Less than 30ft,
Blomidon,SK,2,Full,CampsitePermit,Single Tent,
Whycocomagh,ON,2,Senior,CampsitePermit,Less than 20ft,
Smileys,AB,1,Full,CampsitePermit,Less than 30ft,
Five Islands,NS,2,Senior,CampsitePermit,Single Tent,
Ellenwood Lake,NS,4,Full,CampsitePermit,Less than 30ft,
Whycocomagh,QC,2,Full,CampsitePermit,Single Tent,
Ellenwood Lake,NS,3,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,1,Full,CampsitePermit,Less than 30ft,
Mira River,QC,2,Full,CampsitePermit,Single Tent,
Amherst Shore,NS,2,Full,CampsitePermit,Single Tent,
Smileys,NS,2,Full,CampsitePermit,Less than 40ft,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 20ft,
Thomas Raddall,NS,4,Full,CampsitePermit,Single Tent,
Graves Island,ON,2,Senior,CampsitePermit,Single Tent,
Blomidon,NS,1,Full,CampsitePermit,Single Tent,
Rissers Beach,NS,3,Full,CampsitePermit,Single Tent,
Amherst Shore,QC,2,Full,CampsitePermit,Single Tent,
Graves Island,NS,2,Senior,CampsitePermit,Less than 30ft,
Graves Island,NS,2,Full,CampsitePermit,Single Tent,
Mira River,NS,4,Full,CampsitePermit,Less than 30ft,
Smileys,NS,2,Senior,CampsitePermit,Single Tent,
Rissers Beach,NS,2,Full,CampsitePermit,Less than 30ft,
Amherst Shore,NS,5,Full,CampsitePermit,Less than 20ft,
The Islands,NS,2,Full,CampsitePermit,Less than 20ft,
Laurie,NS,5,Full,CampsitePermit,Tents,
Ellenwood Lake,NS,2,Full,CampsitePermit,Single Tent,
Mira River,NS,4,Full,CampsitePermit,Single Tent,
Mira River,NS,2,Senior,CampsitePermit,Single Tent,
Five Islands,NS,4,Full,CampsitePermit,Less than 20ft,
Mira River,QC,6,Full,CampsitePermit,Less than 30ft,
Graves Island,NS,4,Full,CampsitePermit,Tents,
Graves Island,QC,2,Full,CampsitePermit,Less than 20ft,
Blomidon,NS,2,Full,CampsitePermit,Less than 30ft,
Graves Island,NS,2,Senior,CampsitePermit,Less than 30ft,
Smileys,NS,6,Full,CampsitePermit,Tents,
Mira River,NS,3,Full,CampsitePermit,Less than 20ft,
Valleyview,NS,2,Full,CampsitePermit,Single Tent,
Mira River,NS,3,Full,CampsitePermit,Less than 20ft,
Graves Island,NS,2,Senior,CampsitePermit,Less than 20ft,
Mira River,BC,2,Full,CampsitePermit,Less than 30ft,
Porters Lake,QC,4,Full,CampsitePermit,Single Tent,
Dollar Lake,NS,2,Full,CampsitePermit,Less than 30ft,
Battery,PE,2,Senior,CampsitePermit,Single Tent,
Mira River,NS,4,Full,CampsitePermit,Less than 20ft,
Boylston,NS,4,Full,CampsitePermit,Less than 30ft,
Dollar Lake,NS,2,Full,CampsitePermit,Single Tent,
Cape Chignecto,NS,2,Full,BackcountryPermit,Cabin,
Mira River,NS,6,Full,CampsitePermit,Less than 40ft,
Graves Island,ON,2,Full,CampsitePermit,Single Tent,
Blomidon,NS,3,Full,CampsitePermit,Single Tent,
Smileys,NS,5,Full,CampsitePermit,Less than 30ft,
